StudentID,StudentName,Major
62096600,Julie Stevenson,Physics
62096601,Elizabeth Williams,Law
62096602,Keith Smith,Biology
62096603,Thomas Livingston,Mathematics
62096604,Laura Harper,Law
62096605,Joy Rollins,Psychology
62096606,Anna Kelly,Physics
62096607,Tracey Snyder,Computer Science
62096608,Dustin Harrison,Statistics
62096609,Kimberly Jackson,Biology
62096610,Daniel Lee,Economics
62096611,Teresa Medina,Chemistry
62096612,Michelle Santana,Mathematics
62096613,Lisa Brooks,Chemistry
62096614,Cindy Lee,Law
62096615,Eric Ortiz,Computer Science
62096616,Denise Maldonado,Mathematics
62096617,Jeremy Hoffman,Physics
62096618,Jason Munoz,Physics
62096619,Brian Nguyen,Law
62096620,John Parsons,Mathematics
62096621,Ryan Grimes,Law
62096622,Michelle Ramirez,Psychology
62096623,Katrina Jennings,Physics
62096624,Jerry Robinson,Physics
62096625,Jennifer White,Mathematics
62096626,Marcia Griffith,Mathematics
62096627,Jennifer Curtis,Gender Studies
62096628,John Thompson,Chemistry
62096629,Jennifer Jones,Mathematics
62096630,Patrick Jacobson,Statistics
62096631,Andrew Carpenter,Economics
62096632,Eric Brewer,Law
62096633,Steven Diaz,Statistics
62096634,Crystal Huang,Gender Studies
62096635,Breanna Dorsey,Biology
62096636,Jeremy Shelton,Biology
62096637,Katherine Manning,Computer Science
62096638,Eric Clark,Economics
62096639,Carla Haley,Mathematics
62096640,Michael Gray,Law
62096641,Autumn Franklin,Computer Science
62096642,Gabriel Brown,Chemistry
62096643,Brent Solomon,Chemistry
62096644,David Rodriguez,Psychology
62096645,Jason Rodriguez,Chemistry
62096646,Gregory Booker,Chemistry
62096647,Kent Foster,Gender Studies
62096648,Phillip Douglas,Economics
62096649,Dawn Harrington,Mathematics
62096650,Alicia Clark,Statistics
62096651,Mary Conrad,Law
62096652,Gary Cunningham,Gender Studies
62096653,Arthur Fleming,Statistics
62096654,John Williams,Biology
62096655,Ellen Pearson,Statistics
62096656,Derek Stephenson,Mathematics
62096657,Michele Crawford,Physics
62096658,Thomas Wright,Psychology
62096659,Valerie Franco,Psychology
62096660,Mariah Newman,Gender Studies
62096661,Joseph Frank,Chemistry
62096662,Johnny Gonzalez,Physics
62096663,Victoria Smith,Psychology
62096664,Matthew Davis,Gender Studies
62096665,Jamie Sheppard,Psychology
62096666,Brandon Webster,Biology
62096667,Justin Proctor,Psychology
62096668,Matthew Hopkins,Psychology
62096669,Jeff Shea,Statistics
62096670,Sarah Willis,Psychology
62096671,Jennifer Flynn,Chemistry
62096672,Jacqueline Garcia,Mathematics
62096673,Alexander Frank,Statistics
62096674,Gregory Phillips,Law
62096675,Tiffany Russell,Gender Studies
62096676,Jacob Wong,Statistics
62096677,Alexander Stewart,Mathematics
62096678,Connor Warren,Economics
62096679,Wanda Davis,Gender Studies
62096680,Jeremy Bird,Computer Science
62096681,Jesus Rowland,Mathematics
62096682,Diana Johnson,Computer Science
62096683,Michael Patterson,Gender Studies
62096684,Phillip Ramos,Gender Studies
62096685,Brian Mcfarland,Gender Studies
62096686,Stephanie Mckinney,Mathematics
62096687,Glen Price,Physics
62096688,Amy Patton,Statistics
62096689,Karen Hendrix,Biology
62096690,Cynthia Miller,Mathematics
62096691,Megan Brown,Physics
62096692,Travis Garcia,Biology
62096693,Sally Arnold,Chemistry
62096694,Howard Perez,Statistics
62096695,Ian Paul,Biology
62096696,Larry Gallegos,Computer Science
62096697,Chad Miranda,Economics
62096698,Judy Coffey,Psychology
62096699,Jacob Lopez,Psychology
62096700,Matthew House,Physics
62096701,Erica Johnston,Mathematics
62096702,Michael Lewis,Mathematics
62096703,Suzanne Hernandez,Mathematics
62096704,Natasha Brown,Gender Studies
62096705,Kevin Murphy,Gender Studies
62096706,Carlos Terrell,Physics
62096707,Brittany Harrison,Computer Science
62096708,Nicholas Gonzalez,Chemistry
62096709,Julie Burke,Chemistry
62096710,Michael Cruz,Statistics
62096711,Christopher Avila,Statistics
62096712,Abigail Jordan,Computer Science
62096713,Mark Davies,Mathematics
62096714,Drew Haas,Computer Science
62096715,Kayla Payne,Economics
62096716,Matthew Hill,Psychology
62096717,Melissa Smith,Gender Studies
62096718,Michele Mcintosh,Computer Science
62096719,Chelsea Chen,Gender Studies
62096720,Rachel Walker,Physics
62096721,Christopher Price,Biology
62096722,Valerie Zavala,Computer Science
62096723,Michelle Kelly,Economics
62096724,Oscar Cummings,Biology
62096725,Briana Woods,Physics
62096726,Brian Leonard,Physics
62096727,Larry Cochran,Physics
62096728,Paul Graham,Law
62096729,Ronnie Arnold,Psychology
62096730,Howard Barber,Statistics
62096731,Collin Butler,Biology
62096732,Sandra Smith,Statistics
62096733,Kevin Zamora,Mathematics
62096734,Justin Lucas,Chemistry
62096735,Joshua Barrett,Economics
62096736,Brandon Shea,Gender Studies
62096737,Trevor Taylor,Physics
62096738,Amy Garcia,Law
62096739,Todd Phillips,Computer Science
62096740,Cindy Baker,Statistics
62096741,Christopher Parks,Physics
62096742,Leslie Lyons,Computer Science
62096743,David Ramirez,Law
62096744,Kevin Porter,Mathematics
62096745,James Mason,Statistics
62096746,Briana Bryant,Mathematics
62096747,Elizabeth Dixon,Physics
62096748,Loretta Hanson,Computer Science
62096749,Shirley Wallace,Physics
62096750,Jamie Bates,Gender Studies
62096751,Lisa Alvarado,Statistics
62096752,Albert Lara,Biology
62096753,Mark Rodriguez,Physics
62096754,Randy Moore,Computer Science
62096755,Sean Cunningham,Statistics
62096756,Kelsey Brown,Gender Studies
62096757,Margaret Faulkner,Law
62096758,James Oliver,Computer Science
62096759,Morgan Nolan,Statistics
62096760,James Mitchell,Psychology
62096761,Veronica Hicks,Psychology
62096762,Shawn Wilkinson,Physics
62096763,Elizabeth Smith,Statistics
62096764,Michael Hill,Chemistry
62096765,Jason Carlson,Statistics
62096766,Nathan Lee,Law
62096767,Diane Wagner,Statistics
62096768,Felicia Peterson,Economics
62096769,Brandi Sullivan,Physics
62096770,Nathaniel Orozco,Psychology
62096771,Krista Young,Statistics
62096772,Jeffrey Phillips,Gender Studies
62096773,Mary Chapman,Mathematics
62096774,Alison Wright,Physics
62096775,Leah Meyers,Economics
62096776,Kent Webster,Chemistry
62096777,Andrew Lowe,Chemistry
62096778,Robert Fisher,Chemistry
62096779,Mary Santos,Law
62096780,Gregory Jordan,Mathematics
62096781,Seth Gray,Statistics
62096782,Matthew Robertson,Biology
62096783,Gina Brown,Statistics
62096784,Theresa Fox,Biology
62096785,Dawn Frank,Chemistry
62096786,Patrick Quinn,Chemistry
62096787,Jeffrey Sampson,Chemistry
62096788,Michael Rosario,Law
62096789,Zachary Perry,Computer Science
62096790,Christian Ramsey,Chemistry
62096791,Vanessa Holmes,Biology
62096792,Katherine Hernandez,Psychology
62096793,Trevor Parsons,Statistics
62096794,Edward Patterson,Psychology
62096795,Haley Young,Biology
62096796,Patrick Mckinney,Physics
62096797,Wendy Davis,Law
62096798,Barbara Rodriguez,Biology
62096799,Jason Mcmillan,Mathematics
62096800,Thomas Johnson,Biology
62096801,Eric Little,Economics
62096802,Dylan Newman,Psychology
62096803,Adam Smith,Law
62096804,Deborah Jacobson,Statistics
62096805,April Mcneil,Biology
62096806,Paul Zimmerman,Mathematics
62096807,Matthew Weber,Statistics
62096808,Ian Poole,Chemistry
62096809,James Williams,Biology
62096810,Tiffany Larson,Computer Science
62096811,Dustin George,Computer Science
62096812,Allison Rodriguez,Biology
62096813,Deanna Hanson,Gender Studies
62096814,Warren Flynn,Computer Science
62096815,Joyce Lopez,Chemistry
62096816,Brian Huang,Law
62096817,Laura Dominguez,Mathematics
62096818,Judy Murphy,Economics
62096819,Sandra Wade,Chemistry
62096820,Robin Smith,Physics
62096821,Sara Lang,Psychology
62096822,Linda Dixon,Computer Science
62096823,Craig Coleman,Psychology
62096824,Vanessa Martinez,Law
62096825,Jeremy Chang,Law
62096826,Jacqueline Myers,Physics
62096827,Gina Chapman,Physics
62096828,Alexis Wilson,Chemistry
62096829,Kevin Hurst,Gender Studies
62096830,Ronald Butler,Psychology
62096831,Heather Arnold,Economics
62096832,Stephanie Campbell,Mathematics
62096833,Kayla Hall,Physics
62096834,Bruce Baker,Economics
62096835,Amy Jones,Chemistry
62096836,Eric Romero,Statistics
62096837,Kimberly Gonzalez,Gender Studies
62096838,Tara Clark,Gender Studies
62096839,Samantha Wallace,Mathematics
62096840,Laura Jones,Economics
62096841,Helen Malone,Physics
62096842,Lindsay Anderson,Statistics
62096843,Dustin Nelson,Economics
62096844,Joshua Anderson,Statistics
62096845,Wendy Robles,Economics
62096846,Toni Lynch,Statistics
62096847,Amber Lang,Statistics
62096848,Tiffany Khan,Statistics
62096849,Kimberly Miles,Chemistry
62096850,David James,Economics
62096851,Sarah Bishop,Biology
62096852,Emily Goodman,Law
62096853,Sydney Schultz,Mathematics
62096854,Ariel Roberts,Chemistry
62096855,Matthew Wiggins,Physics
62096856,Kayla Thompson,Biology
62096857,Christina Valenzuela,Gender Studies
62096858,Kirsten Stevens,Law
62096859,Yolanda French,Law
62096860,Tracey Heath,Economics
62096861,Robert Rowland,Computer Science
62096862,Latoya White,Gender Studies
62096863,Erin Wallace,Mathematics
62096864,Eileen Henderson,Biology
62096865,David Gardner,Chemistry
62096866,Anthony Lin,Computer Science
62096867,Nathan Garcia,Psychology
62096868,Ryan Downs,Statistics
62096869,Paul Miller,Chemistry
62096870,Martha Anderson,Chemistry
62096871,Karen Scott,Gender Studies
62096872,Michael Sanchez,Gender Studies
62096873,Karen Edwards,Mathematics
62096874,Stephanie Mejia,Economics
62096875,Pamela Cole,Statistics
62096876,Monique Chavez,Physics
62096877,George Wyatt,Law
62096878,Veronica Anderson,Economics
62096879,Samantha Ford,Economics
62096880,Jessica Anderson,Computer Science
62096881,Joshua Leach,Statistics
62096882,Eric Yates,Biology
62096883,Jessica Ware,Statistics
62096884,Sarah Johnson,Economics
62096885,Kevin Beltran,Statistics
62096886,Suzanne Hurst,Psychology
62096887,Frank Pratt,Mathematics
62096888,Kelsey Cooke,Gender Studies
62096889,Donna Villegas,Economics
62096890,Ebony Matthews,Physics
62096891,Francis Davis,Chemistry
62096892,Brianna Harrell,Psychology
62096893,Amanda Ray,Mathematics
62096894,Rose Brock,Mathematics
62096895,Maria Edwards,Biology
62096896,Ana Watts,Biology
62096897,John Sweeney,Computer Science
62096898,Elizabeth Smith,Mathematics
62096899,Julia Russell,Statistics
62096900,Jordan Hoffman,Computer Science
62096901,Joanne Burns,Psychology
62096902,Tyler Cox,Law
62096903,Patricia Medina,Computer Science
62096904,Joseph Shelton,Mathematics
62096905,Connor Howard,Statistics
62096906,Michael White,Physics
62096907,Lisa Deleon,Law
62096908,Richard Casey,Physics
62096909,Samuel Barton,Economics
62096910,Dennis Freeman,Economics
62096911,Michelle Mullins,Computer Science
62096912,Jessica Moreno,Law
62096913,Michelle Woodward,Statistics
62096914,Jessica Wong,Mathematics
62096915,Lauren Lee,Psychology
62096916,Joshua Smith,Biology
62096917,Ryan Smith,Law
62096918,Nicholas Foster,Chemistry
62096919,Rhonda Brown,Mathematics
62096920,Bryan Brown,Physics
62096921,William Miller,Biology
62096922,Laura King,Law
62096923,Marcus Smith,Psychology
62096924,Lauren Cole,Gender Studies
62096925,Loretta Bernard,Chemistry
62096926,Aaron Larson,Biology
62096927,Sandra Brooks,Computer Science
62096928,Sharon Reyes,Gender Studies
62096929,James Brock,Chemistry
62096930,Kimberly Richardson,Mathematics
62096931,Shannon Martinez,Mathematics
62096932,Julia Griffin,Biology
62096933,Matthew Smith,Statistics
62096934,Taylor Robinson,Statistics
62096935,Stephanie Williams,Economics
62096936,Andrew Smith,Physics
62096937,Lacey Donaldson,Economics
62096938,Laura Peters,Mathematics
62096939,Kimberly Hernandez,Law
62096940,Amanda Kelly,Computer Science
62096941,Erin Love,Chemistry
62096942,Alexandra Rhodes,Computer Science
62096943,Gabriel Hamilton,Computer Science
62096944,Peter Archer,Economics
62096945,Nicole Ball,Economics
62096946,Gabriela Holloway,Computer Science
62096947,Daniel Good,Biology
62096948,Douglas Riley,Psychology
62096949,Anthony Anderson,Biology
62096950,Crystal Bell,Statistics
62096951,Robert Adams,Chemistry
62096952,Aaron George,Law
62096953,Christopher Morgan,Statistics
62096954,Ryan Peterson,Law
62096955,Michael Romero,Mathematics
62096956,Timothy Green,Mathematics
62096957,Steven Jones,Computer Science
62096958,Ashley Webb,Computer Science
62096959,Sarah Rojas,Gender Studies
62096960,Richard Edwards,Statistics
62096961,Sylvia Dominguez,Statistics
62096962,Kimberly Johnson,Gender Studies
62096963,Tyler Thompson,Statistics
62096964,Ivan Callahan,Computer Science
62096965,Selena Figueroa,Biology
62096966,Jenna Griffin,Computer Science
62096967,Elizabeth Harvey,Physics
62096968,Tracy Davis,Biology
62096969,Frank Hart,Gender Studies
62096970,David Alvarez,Computer Science
62096971,Stephen Barton,Physics
62096972,Mark Garcia,Psychology
62096973,Brianna Rodriguez,Biology
62096974,Kimberly Jenkins,Law
62096975,Edward Miller,Law
62096976,Christopher Garcia,Statistics
62096977,Angela Cuevas,Statistics
62096978,William Simpson,Physics
62096979,Nathan Clayton,Computer Science
62096980,Christian Bryant,Biology
62096981,Michael Avery,Physics
62096982,Tony Spence,Statistics
62096983,Ronald West,Law
62096984,Travis Bryant,Computer Science
62096985,Jason Nunez,Gender Studies
62096986,Mary Johnson,Chemistry
62096987,Catherine Castro,Psychology
62096988,Michelle Weiss,Chemistry
62096989,Samantha Lopez,Psychology
62096990,Dawn Thompson,Mathematics
62096991,David Mcdonald,Statistics
62096992,Michael Goodman,Gender Studies
62096993,Amanda Evans,Physics
62096994,Randy Montoya,Biology
62096995,Ricardo Haynes,Mathematics
62096996,Sandra Gillespie,Statistics
62096997,Kaitlyn Petty,Biology
62096998,Rebecca Wallace,Biology
62096999,Margaret Clark,Chemistry
62097000,Martin Turner,Physics
62097001,Jonathon Arroyo,Physics
62097002,John Martin,Physics
62097003,Victoria Ruiz,Biology
62097004,Samantha Carter,Gender Studies
62097005,Tammy Williams,Psychology
62097006,Ethan Wong,Chemistry
62097007,Danny Smith,Computer Science
62097008,Eric Ruiz,Law
62097009,John Hill,Law
62097010,Alicia Kennedy,Gender Studies
62097011,Melissa Wilkerson,Psychology
62097012,William Moore,Economics
62097013,Sharon White,Chemistry
62097014,Tammy Cook,Statistics
62097015,Zachary Lopez,Law
62097016,Elizabeth Mays,Psychology
62097017,Whitney Dalton,Gender Studies
62097018,Robert Reilly,Economics
62097019,Carrie Smith,Psychology
62097020,Daniel Salas,Chemistry
62097021,Gabriel Rodriguez,Chemistry
62097022,Raymond Chambers,Biology
62097023,Mary Andrade,Biology
62097024,Louis Greer,Chemistry
62097025,Robert Barry,Mathematics
62097026,Jonathan Smith,Mathematics
62097027,Amy Kelly,Chemistry
62097028,Christopher Jones,Biology
62097029,Kevin Joyce,Mathematics
62097030,Michael Barr,Computer Science
62097031,Robert Johnson,Computer Science
62097032,Elaine Vasquez,Biology
62097033,Tonya Hoffman,Computer Science
62097034,Phillip Barr,Mathematics
62097035,Jeffery Moreno,Gender Studies
62097036,Donna Anderson,Law
62097037,Michael Vasquez,Gender Studies
62097038,Lindsey Gonzalez,Mathematics
62097039,Brian Nelson,Statistics
62097040,Alexandra Hale,Economics
62097041,Mary Johnson,Law
62097042,Jacob Rush,Physics
62097043,Suzanne Smith,Economics
62097044,Russell Love,Psychology
62097045,Lisa Mcdonald,Computer Science
62097046,Charles Delgado,Physics
62097047,Laura Lopez,Law
62097048,Anna Smith,Chemistry
62097049,Randall Ruiz,Economics
62097050,Anna Heath,Chemistry
62097051,Patricia Graham,Mathematics
62097052,Katherine Vincent,Statistics
62097053,Kristy Pratt,Statistics
62097054,Susan Mitchell,Physics
62097055,Amy Navarro,Physics
62097056,John Wheeler,Law
62097057,Crystal Harrison,Statistics
62097058,Julie Thomas,Mathematics
62097059,William Wilson,Statistics
62097060,Sarah Rice,Psychology
62097061,Thomas Becker,Law
62097062,Lisa Wade,Physics
62097063,Joshua Campbell,Chemistry
62097064,Marisa Watson,Computer Science
62097065,Derek Wood,Statistics
62097066,Christopher Gray,Psychology
62097067,Denise Johnson,Gender Studies
62097068,Alexandria Byrd,Law
62097069,Brian Terry,Economics
62097070,Julie Stephenson,Mathematics
62097071,Jessica Hernandez,Biology
62097072,Karen Bell,Biology
62097073,Danielle Hendrix,Computer Science
62097074,Michael Riley,Economics
62097075,Stephanie French,Law
62097076,Jeffrey Wilson,Chemistry
62097077,Desiree Pitts,Biology
62097078,Wyatt Wu,Mathematics
62097079,James Martinez,Law
62097080,Christopher Lee,Mathematics
62097081,Jessica Hooper,Physics
62097082,Isaiah Tate,Law
62097083,Cynthia Porter,Economics
62097084,Jeff Garrett,Statistics
62097085,Erica Reynolds,Gender Studies
62097086,Mia Williams,Chemistry
62097087,Karen Wade,Chemistry
